outer,omega1,omega2,gap12,volume,Mnd_pct,gray_frac,mid_frac,move,stage,itersSinceMoveChange,moveDescent,maxAbs,rms,l2,r_rho,r_rho_below_thr,utilPersistCount,beta,betaStallRel,betaStallFires,objRelRange_W10,nInner,innerConv,multN,degen,multJ
103,169.523481657812,171.707494015274,0.0128832438792822,0.49999916919656,13.3362335480402,0.14625,0.025625,0.005,4,2,0,0.00181956357487825,8.32419681428352e-05,0.00470887681224907,0.36391271497565,1,2,28738.4687815805,0.000318710407667617,1,0.000122386370287258,17,1,2,1,0
104,169.5238694039,171.699725846834,0.0128351036971058,0.499999128783532,13.3361912333157,0.14625,0.025625,0.005,4,3,0,0.00152441415931121,7.68621523338435e-05,0.00434797993054833,0.304882831862242,1,3,28738.5064311779,0.000198990594818742,1,0.000110094348690665,17,1,2,1,0
105,169.524213921238,171.692110021506,0.0127881206473249,0.499999323380938,13.3341954310561,0.14625,0.025625,0.005,4,4,0,0.00132127891534247,7.91994691633779e-05,0.00448019853694395,0.264255783068493,1,4,28738.9511039499,0.000225632390434531,1,9.65734803003312e-05,18,1,2,1,0
106,169.52495561318,171.684126151233,0.0127365940326842,0.49999774917443,13.3366148785023,0.14625,0.025625,0.005,4,5,0,0.00108279002163204,6.162274176007e-05,0.00348590868590823,0.216558004326408,1,5,28738.4603192653,0.00013507874492752,1,9.65727531809419e-05,14,1,2,1,0
107,169.52418413502,171.675538929587,0.0126905479919831,0.499998878935299,13.3343876129396,0.14625,0.025625,0.005,4,6,0,0.00126508252799509,7.20745173892144e-05,0.0040771503997329,0.253016505599017,1,6,28738.2208315978,0.000198196119414372,1,7.43469580975365e-05,17,1,2,1,0
108,169.525468011575,171.667007580022,0.0126325536426224,0.49999758647982,13.3369649005613,0.14625,0.025625,0.005,4,7,0,0.00108245397535186,5.93209748470647e-05,0.00335570108647649,0.216490795070373,1,7,28738.8673898038,0.000146245352211091,1,7.43464984933152e-05,14,1,2,1,0
109,169.52446036704,171.659279173993,0.0125929839406753,0.499999368815263,13.3321600107025,0.14625,0.025625,0.005,4,8,0,0.00133290976072212,7.57164777732501e-05,0.00428317079048205,0.266581952144424,1,8,28738.9620557988,0.000202483314422367,1,2.12633135655869e-05,18,1,2,1,0
110,169.526733558646,171.651277656119,0.0125322068848698,0.49999917365719,13.3332189495681,0.14625,0.025625,0.005,4,9,0,0.00121226537650344,6.32139789748681e-05,0.00357592265591305,0.242453075300688,1,9,28738.8996701499,0.000121052031051052,1,2.12632809927617e-05,16,1,2,1,0
111,169.526047216326,171.642226503227,0.0124829152903043,0.49999890665472,13.3340634205033,0.14625,0.025625,0.005,4,10,0,0.00134058281135972,6.90756413228765e-05,0.00390750835153725,0.268116562271944,1,10,28739.0112336839,0.000151522748958372,1,1.9182451459848e-05,18,1,2,1,0
112,169.526384459096,171.63403057617,0.0124325551081546,0.499999296696229,13.3314473541148,0.14625,0.025625,0.005,4,11,0,0.00133583398830425,7.09151919296299e-05,0.00401156904820695,0.267166797660851,1,11,28739.8305154374,0.000109367843677932,1,1.91824286759841e-05,18,1,2,1,0
113,169.527186281445,171.626131912435,0.0123811742354141,0.499998898902909,13.3334320600571,0.14625,0.025625,0.005,4,12,0,0.00134816451050223,6.80777648007997e-05,0.00385105993109347,0.269632902100445,1,12,28738.9623863787,9.38497052474266e-05,1,1.9565672855834e-05,18,1,2,1,0
114,169.52683962259,171.616869098976,0.0123286051992615,0.499999248817982,13.3311230890978,0.14625,0.025625,0.005,4,13,0,0.00134041719633561,6.88774642121765e-05,0.0038962977612291,0.268083439267122,1,13,28739.954972445,7.7729136258012e-05,1,1.77090987265444e-05,18,1,2,1,0
115,169.527727227754,171.608684996255,0.0122750290028105,0.499999307958176,13.3299272860205,0.14625,0.025625,0.005,4,14,0,0.00134275928157578,6.94828086377531e-05,0.00393054121309139,0.268551856315157,1,14,28739.8013470232,7.44142764200676e-05,1,2.08999962405574e-05,18,1,2,1,0
116,169.528100839267,171.600451251342,0.0122242295042275,0.499999303035999,13.3291880213342,0.14625,0.025625,0.005,4,15,0,0.00134434892834078,6.87940419228782e-05,0.0038915786839119,0.268869785668156,1,15,28739.8674020254,5.07436302363881e-05,1,2.3103813052425e-05,18,1,2,1,0
117,169.528371245639,171.592236304087,0.012174157300534,0.49999768798044,13.3330583088824,0.14625,0.025625,0.005,4,16,0,0.00109919076153173,5.62356029288067e-05,0.00318116609400586,0.219838152306345,1,16,28739.4650494419,5.19918657460087e-05,1,2.30693918055848e-05,14,1,2,1,0
118,169.527113395149,171.583666361852,0.0121311153450072,0.499998943013335,13.3318373109438,0.14625,0.025625,0.005,4,17,0,0.00136010463549952,6.82749333692376e-05,0.00386221346963581,0.272020927099905,1,17,28739.1751153027,3.3515504497449e-05,1,2.30693694150384e-05,18,1,2,1,0
119,169.528387202409,171.575765824551,0.0120769073305548,0.499999284115099,13.329510508485,0.14625,0.025625,0.005,4,18,0,0.00134918834941442,6.84390252463982e-05,0.00387149590796204,0.269837669882883,1,18,28740.4270701125,3.31620898161426e-05,1,1.38030053773101e-05,18,1,2,1,0
120,169.529119838332,171.56762674938,0.0120245236511118,0.499999315166213,13.3282941293372,0.14625,0.025625,0.005,4,19,0,0.00134920727540625,6.79156121890742e-05,0.00384188719418641,0.26984145508125,1,19,28740.2517164889,3.39442391339443e-05,1,1.81246199187993e-05,18,1,2,1,0
121,169.529463631142,171.559955628877,0.0119772218601015,0.49999931120651,13.3274490298451,0.14625,0.025625,0.005,4,20,0,0.0013535727223247,6.75098613925086e-05,0.00381893446300854,0.27071454446494,1,20,28740.3341852933,3.59732983212826e-05,1,1.81632203437883e-05,18,1,2,1,0
122,169.529804151121,171.551933214343,0.0119278676298047,0.499998859836699,13.3370989774198,0.14625,0.025625,0.005,4,21,0,0.00117114174518801,7.40148411705775e-05,0.00418691168801285,0.234228349037603,1,21,28738.7743805224,3.95967906636642e-05,1,1.74869333401478e-05,14,1,2,1,0
123,169.527893549145,171.53812312522,0.0118578101455177,0.499998911118684,13.3312069235657,0.14625,0.025625,0.005,4,22,0,0.00135858670249596,7.08543892819601e-05,0.00400812953104844,0.271717340499192,1,22,28740.5634212023,3.07434099757724e-05,1,1.74869260446435e-05,18,1,2,1,0
124,169.530311013041,171.533188864452,0.0118142758037944,0.499999243460381,13.3286229895411,0.14625,0.025625,0.005,4,23,0,0.00133643644328207,6.72709092358864e-05,0.0038054172877824,0.267287288656414,1,23,28741.2075409153,3.45967798492388e-05,1,1.8861816474653e-05,18,1,2,1,0
125,169.530980770369,171.52716075195,0.0117747208947294,0.499999215140233,13.3276776176425,0.14625,0.025625,0.005,4,24,0,0.00134499968164374,6.42651578629268e-05,0.00363538631351196,0.268999936328748,1,24,28740.8505680797,3.39147003419907e-05,1,2.2812476074892e-05,18,1,2,1,0
126,169.531120191609,171.520627851716,0.0117353537088531,0.499999204148645,13.3271174816274,0.14625,0.025625,0.005,4,25,0,0.00134641037457145,6.34849370507151e-05,0.00359125035934094,0.26928207491429,1,25,28740.8698532368,3.46069599041848e-05,1,2.36348376816193e-05,18,1,2,1,0
127,169.531321639299,171.513715814431,0.0116933800548682,0.49999917223129,13.3270738586581,0.14625,0.025625,0.005,4,26,0,0.00134211702369848,5.99001890552514e-05,0.00338846639002596,0.268423404739696,1,26,28740.8615567471,3.31988493386906e-05,1,2.48230713230536e-05,18,1,2,1,0
128,169.531425019227,171.508040728701,0.0116592880007338,0.499999167737685,13.3267856991328,0.14625,0.025625,0.005,4,27,0,0.00133871391879828,5.92033993662808e-05,0.0033490500128954,0.267742783759657,1,27,28740.9340257322,3.37286041521369e-05,1,2.08309469868793e-05,18,1,2,1,0
129,169.531682237572,171.502484618433,0.0116249797963979,0.499999172774477,13.3264323465093,0.14625,0.025625,0.005,4,28,0,0.0013369858626521,5.95101198355787e-05,0.00336640074279694,0.267397172530421,1,28,28741.0606763999,3.87780307446848e-05,1,2.23481475238927e-05,18,1,2,1,0
130,169.532007797819,171.496847382445,0.0115897853753299,0.499999204907292,13.3253944609241,0.14625,0.025625,0.005,4,29,0,0.00134061209215297,6.36064541360986e-05,0.00359812440374932,0.268122418430594,1,29,28741.2525966073,3.58849264996956e-05,1,2.42684721803377e-05,18,1,2,1,0
131,169.532537385556,171.489701369881,0.0115444740844831,0.499999262894293,13.3246435558811,0.14625,0.025625,0.005,4,30,0,0.00134347990012202,6.48501874507277e-05,0.00366848058461026,0.268695980024404,1,30,28741.404303581,3.46628711268281e-05,1,2.73922699758665e-05,18,1,2,1,0
132,169.532909395759,171.482299344695,0.0114985931397259,0.499999243843205,13.3240631076843,0.14625,0.025625,0.005,4,31,0,0.00134801030521983,6.52508517902252e-05,0.00369114558232533,0.269602061043966,1,31,28741.4670460876,3.37829794170624e-05,1,2.95865660991005e-05,18,1,2,1,0
133,169.53323775406,171.474863206163,0.0114527716088347,0.499999231818988,13.3235804412826,0.14625,0.025625,0.005,4,32,0,0.00135059646089368,6.53199788129265e-05,0.00369505599724655,0.270119292178736,1,32,28741.5873712142,4.68270821103952e-05,1,1.72636745734769e-05,18,1,2,1,0
134,169.533592836688,171.467566755815,0.0114076147786808,0.499999246467131,13.3230559259444,0.14625,0.025625,0.005,4,33,0,0.00135421870365827,6.60805801125915e-05,0.00373808210418835,0.270843740731654,1,33,28741.707059791,4.48188616317583e-05,1,1.5407504558476e-05,18,1,2,1,0
135,169.533922105554,171.459936250787,0.0113606417011569,0.499997751702518,13.3266287338496,0.14625,0.025625,0.005,4,34,0,0.00110842515067555,5.4551607114029e-05,0.00308590490519634,0.221685030135109,1,34,28741.4039017294,4.21984507718371e-05,1,1.65273089259519e-05,14,1,2,1,0
136,169.532744955476,171.452551639841,0.0113241054692413,0.499999258111544,13.3231368949513,0.145625,0.025625,0.005,4,35,0,0.00135894900348977,6.73815244596045e-05,0.00381167462976588,0.271789800697954,1,35,28741.5682928245,4.04728763080321e-05,1,1.53390392456741e-05,18,1,2,1,0
137,169.534467260962,171.446165674623,0.0112761637473896,0.499999265905804,13.3221950979382,0.145625,0.02625,0.005,4,36,0,0.00136077137547305,6.57987330982825e-05,0.00372213842938234,0.27215427509461,1,36,28742.0101758085,3.94149425377776e-05,1,1.79448507294494e-05,18,1,2,1,0
138,169.534801738005,171.438898712334,0.0112313044567184,0.499999191317139,13.3219599150561,0.145625,0.02625,0.005,4,37,0,0.0013590132569408,6.29512654513494e-05,0.00356106133479389,0.27180265138816,1,37,28742.0437207587,3.85522409827534e-05,1,1.84005292803896e-05,18,1,2,1,0
139,169.535065409269,171.431919583938,0.0111885654456763,0.499999174609571,13.3219056142894,0.145625,0.02625,0.005,4,38,0,0.00135477280979678,6.12010049245802e-05,0.00346205164780815,0.270954561959356,1,38,28742.1451187144,3.62931186812206e-05,1,1.80354380283572e-05,18,1,2,1,0
140,169.535329635157,171.425676569036,0.0111501652071418,0.499999171604661,13.3216475840231,0.145625,0.026875,0.005,4,39,0,0.00135339964142585,6.02171269600292e-05,0.00340639510536063,0.27067992828517,1,39,28742.2402061949,3.78616784525471e-05,1,1.64701587409907e-05,18,1,2,1,0
141,169.535614644224,171.419730855128,0.0111133947569534,0.499999173073936,13.3216126883224,0.145625,0.026875,0.005,4,40,0,0.00134946779086964,5.83971241282011e-05,0.00330344019782748,0.269893558173928,1,40,28742.3244552214,3.78153732494653e-05,1,1.69269048973244e-05,18,1,2,1,0
142,169.535828833238,171.414137118202,0.0110791229080682,0.499999164878313,13.3210110890514,0.145625,0.026875,0.005,4,41,0,0.00135190243156679,5.88843844007949e-05,0.00333100380126379,0.270380486313358,1,41,28742.4565808106,3.72934419540577e-05,1,1.81902708912325e-05,18,1,2,1,0
143,169.53622031745,171.408657217193,0.0110444652843936,0.499999170834672,13.3207432677224,0.145625,0.026875,0.005,4,42,0,0.00134770751393166,5.88069110693448e-05,0.00332662124782143,0.269541502786332,1,42,28742.5529191798,3.13673138928563e-05,1,2.0499406725673e-05,18,1,2,1,0
144,169.536499546412,171.403345750797,0.0110114707415794,0.499999166462533,13.3200977506811,0.145625,0.026875,0.005,4,43,0,0.00134963300794969,5.91946652432438e-05,0.00334855593628523,0.269926601589939,1,43,28742.6891767757,3.1164002035522e-05,1,2.21463995122262e-05,18,1,2,1,0
145,169.536906839272,171.39795891031,0.0109772680517422,0.499999178099858,13.3197965749822,0.145625,0.026875,0.005,4,44,0,0.00134585315365628,5.89585729870701e-05,0.00333520054145914,0.269170630731257,1,44,28742.7962366,3.28430639755324e-05,1,2.45487672468045e-05,18,1,2,1,0
146,169.53720759326,171.39279310625,0.0109450045764674,0.499999165712298,13.3192285676491,0.145625,0.026875,0.005,4,45,0,0.00134769000902185,5.88047028112858e-05,0.00332649632988158,0.26953800180437,1,45,28742.9136539862,3.57621538076745e-05,1,1.61637388212319e-05,18,1,2,1,0
147,169.537573044956,171.387496120426,0.0109115816762356,0.499999172058278,13.3189344587242,0.145625,0.026875,0.005,4,46,0,0.00134389814921563,5.86835848585551e-05,0.00331964486382564,0.268779629843126,1,46,28743.0105038277,3.80129080903227e-05,1,1.63464116077941e-05,18,1,2,1,0
148,169.537862701988,171.382444868461,0.0108800602831444,0.499999166098348,13.3183494629457,0.145625,0.026875,0.005,4,47,0,0.00134487502502416,5.85878583513465e-05,0.00331422975483472,0.268975005004831,1,47,28743.1434581891,3.74968076206456e-05,1,1.64996575364674e-05,18,1,2,1,0
149,169.538247950877,171.377161033995,0.0108465971858463,0.499999171244681,13.3180010669198,0.145625,0.026875,0.005,4,48,0,0.00134081386698417,5.85334003988563e-05,0.0033111491478351,0.268162773396833,1,48,28743.2399820353,3.74620175488143e-05,1,1.72134718885326e-05,18,1,2,1,0
150,169.538552223532,171.372152422374,0.0108152403969116,0.49999916602338,13.317249817039,0.145625,0.026875,0.005,4,49,0,0.00134337549263617,5.90396995147081e-05,0.0033397897508853,0.268675098527234,1,49,28743.3953945579,3.74981336997794e-05,1,1.7327063814468e-05,18,1,2,1,0
151,169.538998436834,171.367000773314,0.0107821937921926,0.499999178801592,13.3169800185445,0.145625,0.026875,0.005,4,50,0,0.00133726831419649,5.83436251969284e-05,0.00330041384126035,0.267453662839299,1,50,28743.4940199903,3.80810547015586e-05,1,1.86956021943268e-05,18,1,2,1,0
152,169.539265230654,171.361878728492,0.0107503916296802,0.49999916599285,13.3163263097444,0.145625,0.026875,0.005,4,51,0,0.00133786993379782,5.84028202906891e-05,0.00330376242143725,0.267573986759565,1,51,28743.6117503737,3.89487027154722e-05,1,1.79600915006006e-05,18,1,2,1,0
153,169.539667454609,171.356871927167,0.0107184619377884,0.499999172291568,13.3160177076149,0.145625,0.026875,0.005,4,52,0,0.0013314988172452,5.82695401056285e-05,0.00329622295562491,0.266299763449039,1,52,28743.7168311548,3.95248511900097e-05,1,1.86855261819266e-05,18,1,2,1,0
154,169.539972030294,171.351828530281,0.0106868986604739,0.499999164821086,13.3153350453297,0.145625,0.026875,0.005,4,53,0,0.00133281407728624,5.8186069746173e-05,0.00329150115904899,0.266562815457249,1,53,28743.8630624617,4.02148711403319e-05,1,1.80796242265563e-05,18,1,2,1,0
155,169.540400182124,171.346963143908,0.0106556488001883,0.499999173494518,13.3149512497626,0.145625,0.026875,0.005,4,54,0,0.00132640366258809,5.8395700710412e-05,0.00330335967715779,0.265280732517618,1,54,28743.9722908636,4.0881937623703e-05,1,1.8831024759309e-05,18,1,2,1,0
156,169.540725134009,171.342033170336,0.0106246333139361,0.499999169401383,13.3144545197717,0.145625,0.026875,0.005,4,55,0,0.00132423758068951,5.75061564828685e-05,0.00325303945672088,0.264847516137901,1,55,28744.0934500685,4.0129257223877e-05,1,1.8592103895397e-05,18,1,2,1,0
157,169.54108995123,171.337232255267,0.0105941415414607,0.499999173614262,13.3140025779384,0.145625,0.026875,0.005,4,56,0,0.00132027358868651,5.81292757503894e-05,0.00328828840548505,0.264054717737301,1,56,28744.2199673183,3.95530389246859e-05,1,1.90353850198273e-05,18,1,2,1,0
158,169.541442350034,171.332422707305,0.0105636730019877,0.499999165266198,13.3133027147755,0.145625,0.026875,0.005,4,57,0,0.0013192266866661,5.79209650255494e-05,0.00327650457139479,0.263845337333219,1,57,28744.3567588938,4.02805183703719e-05,1,1.884158455338e-05,18,1,2,1,0
159,169.541873328761,171.32760182862,0.0105326693919233,0.499999173441447,13.312957552017,0.145625,0.026875,0.005,4,58,0,0.00131225491842545,5.77612429206655e-05,0.00326746932471728,0.262450983685091,1,58,28744.468998812,4.06754682662573e-05,1,1.95888954684538e-05,18,1,2,1,0
160,169.542184418058,171.322694580265,0.0105018710730832,0.499999165108135,13.3123198286621,0.145625,0.026875,0.005,4,59,0,0.00131131681058395,5.77701629617593e-05,0.00326797391844095,0.262263362116791,1,59,28744.6067524932,4.11420519573796e-05,1,1.8791852461698e-05,18,1,2,1,0
161,169.542601981541,171.31792177759,0.0104712312734387,0.499999173255604,13.3119781802059,0.145625,0.026875,0.005,4,60,0,0.0013013676414395,5.68839186767457e-05,0.00321784037094328,0.260273528287899,1,60,28744.7063648697,4.13373076156627e-05,1,1.96810943521529e-05,18,1,2,1,0
162,169.542918318692,171.313302604976,0.0104421010552389,0.499999165160242,13.311245070921,0.145625,0.026875,0.005,4,61,0,0.00130298073280976,5.74975517090933e-05,0.00325255269720993,0.260596146561953,1,61,28744.8637988609,4.14859761940491e-05,1,1.91744685343613e-05,18,1,2,1,0
163,169.543365040218,171.308580026889,0.0104115839994846,0.499999171622381,13.3110099751229,0.145625,0.026875,0.005,4,62,0,0.00129074842005747,5.61998512518384e-05,0.00317914367374802,0.258149684011493,1,62,28744.9539997171,4.1822860706244e-05,1,2.00128391942488e-05,18,1,2,1,0
164,169.543641984809,171.303865298822,0.0103821251767787,0.49999859272686,13.3130629232083,0.145625,0.026875,0.005,4,63,0,0.00101153935698969,4.66408855553477e-05,0.00263840691653857,0.202307871397937,1,63,28744.185657007,4.2077557143717e-05,1,1.91209388880979e-05,14,1,2,1,0
165,169.541955022624,171.298590845922,0.0103610685807154,0.499999169532795,13.3099537872335,0.145625,0.026875,0.005,4,64,0,0.00129135772596738,5.8423739641399e-05,0.00330494579861684,0.258271545193475,1,64,28745.3854144227,3.9115684333956e-05,1,1.72042780420047e-05,18,1,2,1,0
166,169.544432631959,171.29518006883,0.0103261865323014,0.499999170566836,13.3092609137504,0.145625,0.026875,0.005,4,65,0,0.0012795574857122,5.74323920844774e-05,0.00324886671221589,0.255911497142439,1,65,28745.3754185923,3.99403014483583e-05,1,1.97158808750366e-05,18,1,2,1,0
167,169.544832339381,171.290423762028,0.0102957512686274,0.499997349381499,13.31207611282,0.145625,0.026875,0.005,4,66,0,0.000996287108776387,4.67369032831169e-05,0.00264383849945214,0.199257421755277,1,66,28744.2549468431,4.02955996128207e-05,1,1.99948735819e-05,14,1,2,1,0
168,169.542560422897,171.28505706951,0.0102776355521951,0.499999158115556,13.3089236360159,0.145625,0.026875,0.005,4,67,0,0.00126503650164945,5.57679154607405e-05,0.00315470969559422,0.253007300329891,1,67,28745.7050053114,3.62093695088601e-05,1,1.74528584647494e-05,18,1,2,1,0
169,169.545228272803,171.282027078046,0.0102438672142901,0.499999180248633,13.3078605799882,0.145625,0.026875,0.005,4,68,0,0.00126569752939981,5.76212881360267e-05,0.00325955228653507,0.253139505879961,1,68,28745.7192126396,3.66786943619617e-05,1,1.93062703611478e-05,18,1,2,1,0
170,169.545909150213,171.277597171244,0.0102136821213272,0.499997791926689,13.3104878506448,0.145625,0.026875,0.005,4,69,0,0.00098567174590404,4.62267541999616e-05,0.00261498010936293,0.197134349180808,1,69,28744.8021099464,3.67522820027319e-05,1,2.33221673827672e-05,14,1,2,1,0
171,169.543970724297,171.272321293669,0.0101941140223878,0.499999153149598,13.3075792933354,0.145625,0.026875,0.005,4,70,0,0.00124859707462569,5.50984854630585e-05,0.00311684101632297,0.249719414925139,1,70,28746.042778463,3.32174796978991e-05,1,2.33221485545752e-05,18,1,2,1,0
172,169.546274662767,171.269217176975,0.0101620782741128,0.499999174752101,13.3065246875396,0.145625,0.0275,0.005,4,71,0,0.00124701480631777,5.63724566415405e-05,0.00318890770907023,0.249402961263555,1,71,28746.0476232848,3.36489706019361e-05,1,2.54779562443652e-05,18,1,2,1,0
173,169.546915500274,171.264848661547,0.0101324943376532,0.49999917080142,13.3058629213764,0.145625,0.0275,0.005,4,72,0,0.00123854772410866,5.53205409918734e-05,0.00312940237394097,0.247709544821733,1,72,28746.1937289329,3.34114757779925e-05,1,2.9257661208198e-05,18,1,2,1,0
174,169.547322285519,171.26029220989,0.0101031965664808,0.499998997241922,13.3080363430653,0.145625,0.0275,0.005,4,73,0,0.000990529151838028,4.56373403953222e-05,0.00258163782950809,0.198105830367606,1,73,28746.024038182,3.34202403266769e-05,1,3.1656874520474e-05,14,1,2,1,0
175,169.546398417804,171.255658388212,0.0100813699751749,0.49999917634593,13.305121170719,0.145625,0.0275,0.005,4,74,0,0.001229436200239,5.63557533580953e-05,0.00318796282867086,0.245887240047799,1,74,28746.3068309873,3.86935234400805e-05,1,2.80860646103525e-05,18,1,2,1,0
176,169.548134793907,171.251718061697,0.0100477853670299,0.499999004312122,13.3071547000577,0.145625,0.0275,0.005,4,75,0,0.000978486853098051,4.54191007978741e-05,0.00256929233356577,0.19569737061961,1,75,28746.2900038572,3.69827257775513e-05,1,3.28782694769375e-05,14,1,2,1,0
177,169.547141231533,171.247025209211,0.0100260255957778,0.499999181738513,13.3041557520545,0.145625,0.0275,0.005,4,76,0,0.00121361817209316,5.66443527666645e-05,0.00320428847657851,0.242723634418632,1,76,28746.5620363494,3.57044709612276e-05,1,3.28782247030208e-05,18,1,2,1,0
178,169.548867738774,171.243086107846,0.00999250771572398,0.499999005646613,13.3061553412945,0.145625,0.0275,0.005,4,77,0,0.000965149603058615,4.50786645414245e-05,0.00255003435072599,0.193029920611723,1,77,28746.5327143106,4.36089106759776e-05,1,2.8882997398534e-05,14,1,2,1,0
179,169.547856103402,171.238408756132,0.00997094679687118,0.499999179604418,13.3030275674445,0.145625,0.0275,0.005,4,78,0,0.00119957637971141,5.61343263149114e-05,0.00317543702356898,0.239915275942281,1,78,28746.8139239136,4.17978168544734e-05,1,2.88829526323757e-05,18,1,2,1,0
180,169.549634738121,171.234501910096,0.00993730935827266,0.499999180618234,13.3024728814199,0.145625,0.0275,0.005,4,79,0,0.00117898042501369,5.37392634178395e-05,0.00303995180629796,0.235796085002738,1,79,28747.0887497176,4.12566620742156e-05,1,3.34066979572772e-05,18,1,2,1,0
181,169.549869359118,171.22990266042,0.00990878558416289,0.499998935869094,13.3042053821454,0.145625,0.0275,0.005,4,80,0,0.000914857019813646,4.41230093164043e-05,0.00249597432751894,0.182971403962729,1,80,28746.4355381483,4.85319259736733e-05,1,2.12016639040012e-05,14,1,2,1,0
182,169.548307795079,171.224826860194,0.00988814979588088,0.499998988652191,13.3042506606722,0.145625,0.0275,0.005,4,81,0,0.000939589829326119,4.37750333409827e-05,0.00247628983376608,0.187917965865224,1,81,28747.0739003274,4.52488696618176e-05,1,2.04717271624169e-05,14,1,2,1,0
183,169.54920978349,171.221402919319,0.00986258289239343,0.499999180617658,13.3009367252356,0.145625,0.026875,0.005,4,82,0,0.00116715935783792,5.6008902164401e-05,0.00316834196218095,0.233431871567584,1,82,28747.2969344054,4.47006018144334e-05,1,2.04716994606073e-05,18,1,2,1,0
184,169.551048957283,171.217666080873,0.00982958898714887,0.49999901834459,13.3029727982923,0.145625,0.026875,0.005,4,83,0,0.000923081192151521,4.42407049234582e-05,0.00250263219646803,0.184616238430304,1,83,28747.2781932629,4.42254673689928e-05,1,2.74289389133239e-05,14,1,2,1,0
185,169.550027039565,171.212959781675,0.00980791788208972,0.499999185984962,13.2998120954971,0.145625,0.026875,0.005,4,84,0,0.00114725333353784,5.56942841503332e-05,0.00315054447968249,0.229450666707568,1,84,28747.5437196827,4.21927795442882e-05,1,2.30477651001243e-05,18,1,2,1,0
186,169.551785975002,171.209036378522,0.0097743022522011,0.499999170093506,13.2996522762408,0.145625,0.026875,0.005,4,85,0,0.00111912390068593,5.17194751080675e-05,0.00292569532546587,0.223824780137186,1,85,28747.7587488795,4.32901048254588e-05,1,2.73946363573753e-05,18,1,2,1,0
187,169.551850902264,171.204252165891,0.0097456987631446,0.499998737677231,13.3012049447231,0.145625,0.026875,0.005,4,86,0,0.000868957917713725,4.30325570887186e-05,0.00243428903433841,0.173791583542745,1,86,28747.0886242835,4.52177650328416e-05,1,2.35612061009911e-05,14,1,2,1,0
188,169.550379159979,171.199209345791,0.00972472131281057,0.499998987841155,13.3011307357015,0.145625,0.026875,0.005,4,87,0,0.000894543516950452,4.27950674304079e-05,0.00242085459051016,0.17890870339009,1,87,28747.816577782,3.90234848098597e-05,1,2.3561185097802e-05,14,1,2,1,0
189,169.551340160936,171.195978848665,0.00969994507957193,0.499999179481132,13.2978367313792,0.145625,0.026875,0.005,4,88,0,0.00110912822218545,5.42344110294328e-05,0.00306796158500563,0.22182564443709,1,88,28748.0152861243,4.0610214598878e-05,1,2.08970803169616e-05,18,1,2,1,0
190,169.553164366352,171.192199369173,0.00966679099707282,0.499999011316137,13.2999132274518,0.145625,0.026875,0.005,4,89,0,0.000875566740570711,4.30299238660128e-05,0.00243414007676788,0.175113348114142,1,89,28747.9865677555,4.09810692607902e-05,1,2.86437703908172e-05,14,1,2,1,0
191,169.552116650833,171.187530240469,0.00964549202888364,0.499999185054209,13.2968105373432,0.145625,0.026875,0.005,4,90,0,0.0010873200967917,5.37438738481313e-05,0.00304021261161984,0.21746401935834,1,90,28748.2440781275,3.61494523847819e-05,1,2.86437324252864e-05,18,1,2,1,0
192,169.553855343884,171.183743284525,0.00961280377456284,0.499998988738664,13.2990526808232,0.145625,0.026875,0.005,4,91,0,0.000853976813275613,4.21531080794013e-05,0.00238453988568273,0.170795362655123,1,91,28748.1823640481,4.10744678364372e-05,1,2.73991147293158e-05,14,1,2,1,0
193,169.552729870101,171.17901535547,0.00959162076962611,0.499999313175645,13.2952319987801,0.145625,0.026875,0.005,4,92,0,0.00103233415677315,5.40881652786025e-05,0.00305968867603509,0.20646683135463,1,92,28748.654329435,4.13602223895864e-05,1,2.25789619749615e-05,19,1,2,1,0
194,169.55472968911,171.175071312158,0.00955645192569628,0.49999900245929,13.297938662492,0.145625,0.026875,0.005,4,93,0,0.00083856150572129,4.15873519986094e-05,0.00235253588878469,0.167712301144258,1,93,28748.3350089003,4.22443045170716e-05,1,2.77357038280192e-05,14,1,2,1,0
195,169.553366399271,171.170155906879,0.00953557892682234,0.499998997845421,13.2980359759785,0.145625,0.026875,0.005,4,94,0,0.000835618409350388,4.05715883341841e-05,0.00229507561876885,0.167123681870078,1,94,28748.3474769299,4.1557644975347e-05,1,2.56588862665393e-05,14,1,2,1,0
196,169.553712616222,171.166514496831,0.00951204108552869,0.499998990512246,13.2977085563557,0.145625,0.026875,0.005,4,95,0,0.000828822102173856,4.08766898254558e-05,0.00231233476544312,0.165764420434771,1,95,28748.4656815888,4.00507590942816e-05,1,2.56588571101409e-05,14,1,2,1,0
197,169.554057890607,171.162701566047,0.00948749735307308,0.499999019339538,13.2972394866662,0.145625,0.0275,0.005,4,96,0,0.000822265643468011,4.15536034791525e-05,0.00235062678422765,0.164453128693602,1,96,28748.6038833707,3.74004995250803e-05,1,2.56588237112527e-05,14,1,2,1,0
198,169.554433040234,171.158908506256,0.00946289305005182,0.499999021992254,13.29676284721,0.145625,0.0275,0.005,4,97,0,0.000813318299173703,4.13660677346932e-05,0.00234001816049789,0.162663659834741,1,97,28748.7194036072,4.08396351747053e-05,1,1.99909241626014e-05,14,1,2,1,0
